"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"1/4/2025","KWIK TRIP ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Gas & Fuel","No","No","($6.49)"
"1/3/2025","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.84)"
"1/2/2025","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.72)"
"1/2/2025","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($9.4)"
"1/1/2025","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.84)"
"1/1/2025","FITNEROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gym","No","No","($42.17)"
"12/30/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($9.17)"
"12/30/2024","GOOGLE FI","Capital One","Quicksilver","Phone, Internet & Cable","No","No","($114.44)"
"12/29/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.64)"
"12/29/2024","CUB FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($6.34)"
"12/28/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.84)"
"12/27/2024","PAYPAL MIRACLEFOUN TX","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Online Payment","No","No","($10.68)"
"12/27/2024","PAYPAL JOANN OH","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Online Payment","No","No","($26.7)"
"12/27/2024","HYVEE FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($33.54)"
"12/26/2024","SANTANDER CONSUM BILLPAY","Online Access - via Direct Web Access","Checking Account","Auto Payment","No","No","($472.4)"
"12/24/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.16)"
"12/24/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.5)"
"12/23/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($7.02)"
"12/23/2024","GGLPAY KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.41)"
"12/22/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.15)"
"12/21/2024","TESLA SUPERCHARGER US TESLA.COM CA","Discover Credit Card - via Direct Web Access","3549","Auto Service","No","No","($4.91)"
"12/21/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.31)"
"12/21/2024","GGLPAY HYVEE FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($7.56)"
"12/20/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.31)"
"12/20/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.84)"
"12/19/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.16)"
"12/19/2024","GGLPAY KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.41)"
"12/19/2024","YOUR CASH REWARDREFUND IS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Savings","No","No","$68.18"
"12/18/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.15)"
"12/18/2024","PAYPAL THRIFTBOOKS WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Books","No","No","($1.61)"
"12/18/2024","PAYPAL THRIFTBOOKS WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Books","No","No","($11.5)"
"12/17/2024","COURTESY OF BALDWIN ONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.71)"
"12/17/2024","GGLPAY KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.41)"
"12/17/2024","FITNEROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gym","No","No","($10.81)"
"12/17/2024","OLIVE GARDEN ZK","Capital One","Quicksilver","Restaurants/Dining","No","No","($35)"
"12/16/2024","TAQUITOS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Food","No","No","($4.99)"
"12/16/2024","PAYPAL EBAY US CA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Shopping","No","No","($6.3)"
"12/16/2024","PAYPAL EBAY US CA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Shopping","No","No","($5.96)"
"12/15/2024","HYVEE FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($4.3)"
"12/15/2024","TESLA SUPERCHARGER US TESLA.COM CA","Discover Credit Card - via Direct Web Access","3549","Auto Service","No","No","($6.12)"
"12/14/2024","COURTESY OF BALDWIN ONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.84)"
"12/13/2024","COURTESY OF BALDWIN ONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($3.56)"
"12/13/2024","GGLPAY KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.41)"
"12/12/2024","COURTESY OF BALDWIN ONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($9.4)"
"12/11/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($9.4)"
"12/10/2024","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($4.05)"
"12/10/2024","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($4.05)"
"12/9/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.03)"
"12/9/2024","TAQUITOS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Food","No","No","($1.4)"
"12/9/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($14.15)"
"12/9/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($8.26)"
"12/8/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.03)"
"12/8/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.84)"
"12/7/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.03)"
"12/7/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.84)"
"12/6/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($4.64)"
"12/6/2024","PAYPAL MICROSOFT WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($8.58)"
"12/6/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.38)"
"12/6/2024","PAYPAL THRIFTBOOKS WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Books","No","No","($1.61)"
"12/5/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.03)"
"12/5/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.71)"
"12/5/2024","CHICKFILA","Capital One","Quicksilver","Fast Food & Convenience","No","No","($32.48)"
"12/4/2024","PAYPAL STEAM GAMES WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($10.8)"
"12/4/2024","REFUND FEE","Online Access - via Direct Web Access","Checking Account","Fees & Charges","No","No","$37.5"
"12/2/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.01)"
"12/2/2024","PAYPAL THRIFTBOOKS WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Books","No","No","($90.57)"
"12/2/2024","CUB FOODS INC","Capital One","Quicksilver","Groceries","No","No","($19.14)"
"12/1/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.84)"
"12/1/2024","TAQUITOS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Food","No","No","($3.01)"
"11/30/2024","GOOGLE FI","Capital One","Quicksilver","Phone, Internet & Cable","No","No","($109.06)"
"11/29/2024","ALLY BANK ETHAN GATES","Online Access - via Direct Web Access","Checking Account","Cash/ATM","No","No","$200"
"11/28/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($3.23)"
"11/28/2024","TAQUITOS","Discover Credit Card - via Direct Web Access","3549","Food","No","No","($3.23)"
"11/28/2024","CUB FOODS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Groceries","No","No","($23.77)"
"11/26/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($9.17)"
"11/26/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($20.53)"
"11/26/2024","SANTANDER CONSUM BILLPAY","Online Access - via Direct Web Access","Checking Account","Auto Payment","No","No","($472.4)"
"11/25/2024","PAYPAL EBAY US CA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Shopping","No","No","($8.52)"
"11/24/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.84)"
"11/23/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($4.31)"
"11/22/2024","DOLLAR TREE MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($2.7)"
"11/22/2024","ALLY BANK ETHAN GATES","Online Access - via Direct Web Access","Checking Account","Cash/ATM","No","No","$335.36"
"11/21/2024","GGLPAY FRIENDS BOOKSROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Books","No","No","($5.41)"
"11/21/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.41)"
"11/20/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($8.41)"
"11/20/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($20.87)"
"11/19/2024","KUMGO LAMONILAMONI IA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($6.62)"
"11/19/2024","GGLPAY ARBYS DOWS IA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.24)"
"11/17/2024","FITNEROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gym","No","No","($10.81)"
"11/17/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($9.17)"
"11/16/2024","CASEYS IA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.18)"
"11/16/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($11.26)"
"11/16/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($16.09)"
"11/16/2024","GGLPAY ARBYS DOWS IA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($10.98)"
"11/16/2024","WALMART SUPERCENTERROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Shopping","No","No","($40.68)"
"11/15/2024","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($11.32)"
"11/14/2024","GGLPAY CUB FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($13.76)"
"11/13/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.32)"
"11/13/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.83)"
"11/13/2024","ALLY BANK ETHAN GATES","Online Access - via Direct Web Access","Checking Account","Cash/ATM","No","No","$400"
"11/13/2024","NSF FEE PAID ITEM","Online Access - via Direct Web Access","Checking Account","Fees & Charges","No","No","($37.5)"
"11/12/2024","GGLPAY KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($11.19)"
"11/10/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.4)"
"11/9/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.15)"
"11/9/2024","MICROSOFTSTORE MSBILLINFO","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($1.07)"
"11/8/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.04)"
"11/8/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($6.84)"
"11/7/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($8.7)"
"11/7/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($9.17)"
"11/7/2024","WALMART STORE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Shopping","No","No","($27.47)"
"11/6/2024","KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gas & Fuel","No","No","($8.11)"
"11/6/2024","PAYPAL MICROSOFT WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($8.58)"
